	f1-score	precision	recall	support
1.0	0.0	0.0	0.0	248.0
2.0	0.29485834207764955	0.18282368249837344	0.7615176151761518	369.0
3.0	0.23759791122715407	0.25348189415041783	0.22358722358722358	407.0
4.0	0.0	0.0	0.0	439.0
5.0	0.0	0.0	0.0	440.0
accuracy	0.19548081975827641	0.19548081975827641	0.19548081975827641	0.19548081975827641
macro avg	0.10649125066096073	0.08726111532975825	0.19702096775267508	1903.0
weighted avg	0.10799005680299759	0.08966320008466624	0.19548081975827641	1903.0
